time,open,high,low,close,"GLD/TLT, CBOE BZX: Open","GLD/TLT, CBOE BZX: High","GLD/TLT, CBOE BZX: Low","GLD/TLT, CBOE BZX: Close",Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net,Volume,Volume MA,OI,Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net
2006-06-26T13:30:00Z,36.62,36.8,36.14999,36.63,0.698273795252937,0.6999760629325081,0.6908084696823868,0.6999760629325081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,301500,586445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-06-27T13:30:00Z,36.97,37.05,35.48,35.48,0.7041258095466538,0.7076663831303579,0.6893748057846301,0.6893748057846301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,469200,581950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-06-28T13:30:00Z,35.7,35.92999,35,35.31,0.6953245246920962,0.6958029415281598,0.6893858636855391,0.6913371380511835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,415200,585175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-06-29T13:30:00Z,35.95,37.96001,35.94,37.96001,0.6939459200765734,0.7131948564549205,0.6939459200765734,0.71272909983584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,588500,582535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-06-30T13:30:00Z,38.7,39.06,38.32001,38.7,0.7289820359281437,0.7289820359281437,0.7261621529693841,0.7261621529693841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1069400,622140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-03T13:30:00Z,39.39999,40.23,39.32001,40.23,0.7384984193681071,0.742853651399041,0.7384984193681071,0.7410319389822428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,561200,628400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-05T13:30:00Z,40.10001,40.46001,38.85001,39.37,0.7491607612902591,0.7508408516529491,0.7406871609403255,0.7508408516529491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,685600,629500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-06T13:30:00Z,39.5,39.99001,39.03999,39.73,0.7495501020040801,0.7542667089469757,0.7446297851914077,0.7524776119402985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,411100,625850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-07T13:30:00Z,39.67999,39.88,38.95,39.03,0.7463182897862233,0.7465071339678979,0.7428649415615385,0.7430301035745763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500500,610235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-10T13:30:00Z,38.39,39.13,38.25,38.67,0.7380613848968145,0.7405214147537221,0.7350954130615147,0.7350954130615147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,401400,603195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-11T13:30:00Z,39.03,39.75999,38.78999,39.75999,0.7427591913937818,0.7539476785293424,0.7413100023646253,0.753898865784499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,512700,599595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-12T13:30:00Z,40.11,40.46001,39.37,39.49001,0.7666309735562671,0.7685686431774766,0.7477155571377715,0.7668320340184267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,519500,546525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-13T13:30:00Z,39.48,39.5,38.28,38.33,0.7684769775678867,0.7722514991181658,0.757085587752195,0.7712671171588285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,647700,546570,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-14T13:30:00Z,38.89999,39.13,38.34,38.97,0.7769391915893432,0.779943635509629,0.7743416950072548,0.7743416950072548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,459500,525435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-17T13:30:00Z,38.32001,38.6722,37.39999,37.39999,0.7625042956337531,0.7655828148843761,0.7503829404380742,0.7508512386990724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,777700,534205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-18T13:30:00Z,37.89,37.96001,36.42999,37,0.7644628099173554,0.7644628099173554,0.7386256799319526,0.74490750828991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,800200,555910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-19T13:30:00Z,36.89999,38.50999,36.89999,38.44,0.7419662041977945,0.7531067995310669,0.7416903203121652,0.7511730700172372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,517600,562365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-20T13:30:00Z,38.21001,38.33,36.83,36.83,0.7461455807932211,0.7470512670792947,0.7315473468771381,0.7315473468771381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,415200,555575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-21T13:30:00Z,37.08,37.3,35.81,35.81,0.7382008483410224,0.7382981206956928,0.7184273474178403,0.7231924293917731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,646200,558385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-24T13:30:00Z,35.5,36.82001,35.19,36.69,0.709870038637162,0.7169324577861164,0.7021475528520652,0.7169324577861164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1086500,589320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-25T13:30:00Z,36.83,37.78999,36.42,37.69,0.7196996362783058,0.723862166294249,0.7132941121044014,0.723862166294249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,949400,621715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-26T13:30:00Z,37.49001,38.39,37.17999,38.36,0.7225298551407372,0.7304673772988168,0.7179218594063164,0.7265057417389266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,361800,616345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-27T13:30:00Z,39.35001,39.37,37.37,37.5,0.7432147870846981,0.7441088942127723,0.73484492481203,0.738176066403466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,518000,621485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-28T13:30:00Z,37.78,38.78,37.69009,38.78,0.7329831562151963,0.7374548841541507,0.7329831562151963,0.7364060676779463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371400,610630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-07-31T13:30:00Z,38.73,38.86,38.23,38.75999,0.7372109320252277,0.7382590607155343,0.7298655756867329,0.7361305361305361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,233900,568855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-01T13:30:00Z,38.59,39.75,38.3,39.75,0.7374588915308379,0.7539182456140351,0.7374588915308379,0.7526328396170325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,536600,567625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-02T13:30:00Z,40.34,40.7,39.81,40.66,0.7583461403303268,0.7603170902308231,0.7548379575658661,0.7548379575658661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,944300,580560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-03T13:30:00Z,40.28999,40.45,39.56,39.91,0.7474016115847251,0.7476755866661536,0.743044901777362,0.7473193473193473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,496400,584825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-04T13:30:00Z,40.67,40.77,39.53999,39.5901,0.7508102720845222,0.7513876040703052,0.7416851015975318,0.7446709053903029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,501700,584885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-07T13:30:00Z,39.8,40.42,39.72,40.12,0.7467855901772269,0.7502025697418683,0.745532692681909,0.7467870788468218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,279900,578810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-08T13:30:00Z,39.99001,40.45,39.5654,39.72,0.7406807131280388,0.7458704232562755,0.7406807131280388,0.7422836786126338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,361100,571230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-09T13:30:00Z,40.03999,40.864,39.8,40.58,0.7528862973760934,0.757149500116252,0.7512541417274365,0.752386583514154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,631000,576805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-10T13:30:00Z,40.3,40.38,39.19,39.75,0.7457191909470948,0.7499125509711647,0.7369221767115272,0.7374373324006063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,745500,581695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-11T13:30:00Z,40.10001,40.24001,38.67999,38.69,0.7438867438867439,0.7494447562258856,0.7291472586691659,0.7343093365701798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,512100,584325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-14T13:30:00Z,38.52,38.84,37.88,38.03999,0.730989955361458,0.7367926672133067,0.7280197206244865,0.7302052785923754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,420300,566455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-15T13:30:00Z,38.14999,38.72,38.14999,38.56,0.7221963161576125,0.723312812173307,0.7190486127302401,0.7212980109340468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,298300,541360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-16T13:30:00Z,39.23,39.46159,39.0629,39.19,0.723460699611794,0.7258771929824561,0.7198697433845207,0.7220105141536683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,199600,525460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-17T13:30:00Z,39.05,39.09,38.02,38.28,0.7182206983980639,0.7185664400138296,0.7053860379103098,0.7053860379103098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,277300,518565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-18T13:30:00Z,38.55,38.55,37.62,38.38,0.7090637684501845,0.7090637684501845,0.695903138592399,0.7034688256309786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,317100,502110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-21T13:30:00Z,39.14999,40.28999,39,40.28999,0.7145816549660491,0.7175011483693156,0.7114078508115574,0.7170418006430868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,408400,468205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-22T13:30:00Z,40,40.5,39.67,40.5,0.7132183908045977,0.7132183908045977,0.7084051971944348,0.7123177591550912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,304100,435940,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-23T13:30:00Z,40.95,41.22,40.2301,40.38,0.7185848839880542,0.7185848839880542,0.7094665185847984,0.7094665185847984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,402700,437985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-24T13:30:00Z,40.60001,40.69,39.60001,39.75,0.7090721885367807,0.709743824336688,0.704378644615011,0.7072500286336044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,327300,428450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-25T13:30:00Z,40.10001,40.34,39.8,39.98,0.7093075757327401,0.7093075757327401,0.7061926605504587,0.7064272644098811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,188200,419290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-28T13:30:00Z,39.87,39.88,39.05,39.09,0.7070129275826564,0.7070129275826564,0.696983546617916,0.696983546617916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,345900,424890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-29T13:30:00Z,39.05,39.35001,38.45,39.35001,0.6991404011461319,0.6991404011461319,0.6934928719245804,0.6953445915107257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,853100,440715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-30T13:30:00Z,39.86,40.10001,39.1001,39.50999,0.7001025845383126,0.7017184477068396,0.6968982432124116,0.6989871400933196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,525600,419780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-08-31T13:30:00Z,40.28999,40.60001,40.02,40.59,0.7066331540194719,0.7071978882833788,0.7035262476035734,0.7071978882833788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,535200,421720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-01T13:30:00Z,40.25,41.08,40.00999,40.89,0.70703035836567,0.7086461557049096,0.7028695552760946,0.7080675373823538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,241700,408720,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-05T13:30:00Z,41.64999,42.17,41.5,42.10001,0.7222032593078802,0.726105973654134,0.7222032593078802,0.726105973654134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,669700,428210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-06T13:30:00Z,41.84,42.58,41.56,41.7,0.7275866037518701,0.7293604317372833,0.721782064530945,0.721782064530945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,664700,443390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-07T13:30:00Z,40.5,40.97,40.21001,40.3,0.7117221571059653,0.7117221571059653,0.7019253612107909,0.7019253612107909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,851900,454435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-08T13:30:00Z,39.60001,39.60001,39.10001,39.24001,0.6917361193580844,0.6943776480018321,0.690255353257758,0.6943776480018321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,754000,454860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-11T13:30:00Z,37.50999,37.78,36.2572,36.39999,0.6726483400790558,0.677220176337847,0.666014951121334,0.670487106017192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1646500,511580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-12T13:30:00Z,36.41,36.95,35.73,36.07001,0.6729775872607673,0.6736973351160261,0.6649560953358422,0.6649560953358422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,725900,526860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-13T13:30:00Z,36.36,36.74001,36.14999,36.35001,0.6656822674088378,0.6694307622401453,0.661305042208533,0.6681864812492875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,386500,531270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-14T13:30:00Z,36.5,36.64,34.77,34.95,0.6684541549862127,0.6684541549862127,0.6529398307023564,0.6533759853764424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,860000,564290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-15T13:30:00Z,35.00999,35.46989,34.34,35.23,0.6517776494732964,0.6570777714610574,0.647913093196112,0.6562998334896143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,784400,589645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-18T13:30:00Z,35.11,36.24001,35.11,36.14999,0.6608025756007819,0.668077879642778,0.6602276647119697,0.6662472158177591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,625000,605040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-19T13:30:00Z,35.89999,36.05,34.63,34.67999,0.6603687684953335,0.6603687684953335,0.6446206115515289,0.6446206115515289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,615000,615370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-20T13:30:00Z,35.02,35.28,34.3,34.36,0.6541072640868976,0.6582279611211572,0.6475177708376988,0.6475177708376988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,946400,647485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-21T13:30:00Z,34.7,35.1199,34.21001,34.8,0.6491228467319924,0.650649641577061,0.6476513132256578,0.649372405942133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,453900,650045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-22T13:30:00Z,35.64999,35.64999,34.8,34.85001,0.6571875663695067,0.6571875663695067,0.6492387316123229,0.6528289253431536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,886000,677980,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-25T13:30:00Z,34.78999,34.84,33.86,34.46001,0.6472616874443455,0.6506476580666593,0.6433582006458078,0.6477687963680655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,711100,704125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-26T13:30:00Z,34.56,35.64,34.49001,35.6299,0.65,0.6544949329084425,0.6485191885416178,0.6531748752557406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,814100,727535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006-09-27T13:30:00Z,36.03999,36.41,35.23,36.39,0.6561772853185596,0.6672988954591097,0.6552493584737253,0.6672988954591097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,594900,714625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
